Row ID,Year,Department Title,Payroll Department,Record Number,Job Class Title,Employment Type,Hourly or Event Rate,Projected Annual Salary,Q1 Payments,Q2 Payments,Q3 Payments,,,,,,
283571,2016,Water And Power (DWP),,4027615558,Student Worker,Part Time,$12.52 ,"$26,141.76 ","$1,445.47 ","$1,579.53 ",$0.00 ,,,,,,
283572,2016,Water And Power (DWP),,2805841357,Student Worker,Part Time,$12.52 ,"$26,141.76 ","$1,436.40 ","$1,935.36 ",$0.00 ,,,,,,
283573,2016,Water And Power (DWP),,2061510537,Supply Services Manager,Full Time,$71.45 ,"$149,187.60 ","$45,828.00 ","$34,346.00 ",$0.00 ,,,,,,
283574,2016,Water And Power (DWP),,3842442499,Supply Services Manager,Full Time,$71.45 ,"$149,187.60 ","$46,255.27 ","$34,441.74 ",$0.00 ,,,,,,
283575,2016,Water And Power (DWP),,900414001,Supply Services Manager,Full Time,$71.45 ,"$149,187.60 ","$48,384.00 ","$34,346.00 ",$0.00 ,,,,,,
283576,2016,Water And Power (DWP),,3755588867,Supply Services Manager,Full Time,$71.45 ,"$149,187.60 ","$45,928.00 ","$34,371.00 ",$0.00 ,,,,,,
283577,2016,Water And Power (DWP),,978247178,Supply Services Manager,Full Time,$82.93 ,"$173,157.84 ","$56,271.20 ","$39,856.40 ",$0.00 ,,,,,,
283578,2016,Water And Power (DWP),,1437240957,Supply Services Manager,Full Time,$60.72 ,"$126,783.36 ","$40,607.12 ","$29,195.60 ",$0.00 ,,,,,,
283579,2016,Water And Power (DWP),,3503473233,Supply Services Manager,Full Time,$71.45 ,"$149,187.60 ","$43,445.20 ","$32,898.00 ",$0.00 ,,,,,,
283580,2016,Water And Power (DWP),,380775637,Supervising Occupational Health Nurse,Full Time,$43.13 ,"$90,055.44 ","$26,910.98 ","$20,787.40 ",$0.00 ,,,,,,
283581,2016,Water And Power (DWP),,2079207492,Supervising Water Service Representative,Full Time,$44.86 ,"$93,667.68 ","$29,412.48 ","$23,776.08 ",$0.00 ,,,,,,
283582,2016,Water And Power (DWP),,2956933291,Supervising Water Service Representative,Full Time,$47.36 ,"$98,887.68 ","$36,199.68 ","$29,388.48 ",$0.00 ,,,,,,
283583,2016,Water And Power (DWP),,756263327,Supervising Water Service Representative,Full Time,$60.29 ,"$125,885.52 ","$36,608.01 ","$28,991.12 ",$0.00 ,,,,,,
283584,2016,Water And Power (DWP),,1601989650,Systems Analyst,Full Time,$47.44 ,"$99,054.72 ","$32,068.14 ","$25,765.04 ",$0.00 ,,,,,,
283585,2016,Water And Power (DWP),,3969154456,Systems Analyst,Full Time,$47.44 ,"$99,054.72 ","$31,096.46 ","$24,298.12 ",$0.00 ,,,,,,
283586,2016,Water And Power (DWP),,3179639987,Systems Analyst,Full Time,$47.44 ,"$99,054.72 ","$29,716.79 ","$22,821.20 ",$0.00 ,,,,,,
283587,2016,Water And Power (DWP),,4055864544,Systems Analyst,Full Time,$38.18 ,"$79,719.84 ","$3,576.20 ","$19,427.27 ",$0.00 ,,,,,,
283588,2016,Water And Power (DWP),,2369220597,Systems Analyst,Full Time,$47.44 ,"$99,054.72 ","$27,138.94 ","$23,293.74 ",$0.00 ,,,,,,
283589,2016,Water And Power (DWP),,2453513561,Systems Analyst,Full Time,$47.44 ,"$99,054.72 ","$31,990.38 ","$23,683.26 ",$0.00 ,,,,,,
283590,2016,Water And Power (DWP),,885021629,Systems Analyst,Full Time,$47.44 ,"$99,054.72 ","$30,396.60 ","$24,862.98 ",$0.00 ,,,,,,
283591,2016,Water And Power (DWP),,1691192509,Systems Analyst,Full Time,$40.31 ,"$84,167.28 ","$24,150.43 ","$20,647.63 ",$0.00 ,,,,,,
283592,2016,Water And Power (DWP),,1191255016,Systems Analyst,Full Time,$47.44 ,"$99,054.72 ","$31,856.64 ","$25,544.80 ",$0.00 ,,,,,,
283593,2016,Water And Power (DWP),,3239982184,Systems Analyst,Full Time,$47.44 ,"$99,054.72 ","$30,200.68 ","$22,821.20 ",$0.00 ,,,,,,
283594,2016,Water And Power (DWP),,2620230903,Systems Analyst,Full Time,$47.44 ,"$99,054.72 ","$31,583.37 ","$23,360.48 ",$0.00 ,,,,,,
283595,2016,Water And Power (DWP),,1222433070,Systems Analyst,Full Time,$47.44 ,"$99,054.72 ","$21,927.52 ","$28,597.20 ",$0.00 ,,,,,,
283596,2016,Water And Power (DWP),,1642043926,Systems Analyst,Full Time,$38.18 ,"$79,719.84 ","$23,094.84 ","$19,838.72 ",$0.00 ,,,,,,
283597,2016,Water And Power (DWP),,791955839,Systems Analyst,Full Time,$47.44 ,"$99,054.72 ","$29,707.68 ","$22,871.20 ",$0.00 ,,,,,,
283598,2016,Water And Power (DWP),,4282229534,Systems Analyst,Full Time,$38.18 ,"$79,719.84 ","$3,576.20 ","$20,909.48 ",$0.00 ,,,,,,
283599,2016,Water And Power (DWP),,3234908587,Systems Analyst,Full Time,$47.44 ,"$99,054.72 ","$30,531.60 ","$22,817.02 ",$0.00 ,,,,,,
283600,2016,Water And Power (DWP),,3278098943,Systems Analyst,Full Time,$47.44 ,"$99,054.72 ","$3,820.20 ","$4,342.04 ",$0.00 ,,,,,,
283601,2016,Water And Power (DWP),,1847934797,Systems Analyst,Full Time,$38.18 ,"$79,719.84 ","$3,579.83 ","$19,372.29 ",$0.00 ,,,,,,
283602,2016,Water And Power (DWP),,4216236546,Systems Analyst,Full Time,$47.44 ,"$99,054.72 ","$27,565.90 ","$22,821.20 ",$0.00 ,,,,,,
283603,2016,Water And Power (DWP),,1354501869,Systems Analyst,Full Time,$38.18 ,"$79,719.84 ","$27,230.63 ","$25,265.93 ",$0.00 ,,,,,,
283604,2016,Water And Power (DWP),,2607514226,Systems Analyst,Full Time,$40.31 ,"$84,167.28 ","$24,491.20 ","$21,537.90 ",$0.00 ,,,,,,
283605,2016,Water And Power (DWP),,3827299392,Systems Analyst,Full Time,$47.44 ,"$99,054.72 ","$31,081.58 ","$26,511.76 ",$0.00 ,,,,,,
283606,2016,Water And Power (DWP),,915101284,Systems Analyst,Full Time,$38.18 ,"$79,719.84 ","$30,301.23 ","$23,456.30 ",$0.00 ,,,,,,
283607,2016,Water And Power (DWP),,3387395979,Systems Analyst,Full Time,$40.31 ,"$84,167.28 ","$25,581.27 ","$20,224.92 ",$0.00 ,,,,,,
283608,2016,Water And Power (DWP),,3417356686,Systems Analyst,Full Time,$47.44 ,"$99,054.72 ","$30,675.08 ","$22,771.20 ",$0.00 ,,,,,,
283609,2016,Water And Power (DWP),,2892509436,Systems Analyst,Full Time,$47.44 ,"$99,054.72 ","$37,208.32 ","$24,934.84 ",$0.00 ,,,,,,
283610,2016,Water And Power (DWP),,39586089,Systems Analyst,Full Time,$47.44 ,"$99,054.72 ","$30,823.17 ","$36,137.90 ",$0.00 ,,,,,,
283611,2016,Water And Power (DWP),,22206080,Systems Analyst,Full Time,$38.18 ,"$79,719.84 ",$0.00 ,"$15,322.00 ",$0.00 ,,,,,,
283612,2016,Water And Power (DWP),,1698850405,Systems Analyst,Full Time,$47.44 ,"$99,054.72 ","$29,582.80 ","$22,821.20 ",$0.00 ,,,,,,
283613,2016,Water And Power (DWP),,3029381436,Systems Analyst,Full Time,$38.18 ,"$79,719.84 ","$17,376.54 ","$20,350.67 ",$0.00 ,,,,,,
283614,2016,Water And Power (DWP),,3419739030,Systems Analyst,Full Time,$47.44 ,"$99,054.72 ","$33,524.74 ","$27,443.58 ",$0.00 ,,,,,,
283615,2016,Water And Power (DWP),,3601016278,Systems Analyst,Full Time,$47.44 ,"$99,054.72 ","$24,009.76 ","$3,614.93 ",$0.00 ,,,,,,
283616,2016,Water And Power (DWP),,3557844155,Systems Analyst,Full Time,$47.44 ,"$99,054.72 ","$32,041.54 ","$24,435.37 ",$0.00 ,,,,,,
283617,2016,Water And Power (DWP),,3394741352,Systems Analyst,Full Time,$47.44 ,"$99,054.72 ","$31,392.96 ","$24,050.92 ",$0.00 ,,,,,,
283618,2016,Water And Power (DWP),,4207408047,Systems Analyst,Full Time,$47.44 ,"$99,054.72 ","$29,080.72 ","$22,791.20 ",$0.00 ,,,,,,
283619,2016,Water And Power (DWP),,2811554551,Systems Analyst,Full Time,$47.44 ,"$99,054.72 ","$30,613.92 ","$24,520.90 ",$0.00 ,,,,,,
283620,2016,Water And Power (DWP),,3702131859,Systems Analyst,Full Time,$40.31 ,"$84,167.28 ","$21,380.80 ","$19,028.00 ",$0.00 ,,,,,,
283621,2016,Water And Power (DWP),,206596230,Systems Analyst,Full Time,$47.44 ,"$99,054.72 ","$30,361.60 ","$24,426.02 ",$0.00 ,,,,,,
283622,2016,Water And Power (DWP),,3690559594,Systems Analyst,Full Time,$44.93 ,"$93,813.84 ","$29,776.69 ","$22,360.35 ",$0.00 ,,,,,,
283623,2016,Water And Power (DWP),,4179494638,Systems Analyst,Full Time,$47.44 ,"$99,054.72 ","$30,862.98 ","$25,378.00 ",$0.00 ,,,,,,
283624,2016,Water And Power (DWP),,3699299241,Systems Analyst,Full Time,$47.44 ,"$99,054.72 ","$31,176.46 ","$22,871.20 ",$0.00 ,,,,,,
283625,2016,Water And Power (DWP),,205533055,Systems Analyst,Full Time,$47.44 ,"$99,054.72 ","$34,733.30 ","$27,136.50 ",$0.00 ,,,,,,
283626,2016,Water And Power (DWP),,1795133077,Systems Programmer,Full Time,$61.59 ,"$128,599.92 ","$44,286.86 ","$33,689.57 ",$0.00 ,,,,,,
283627,2016,Water And Power (DWP),,92811244,Systems Programmer,Full Time,$61.59 ,"$128,599.92 ","$43,999.70 ","$33,042.87 ",$0.00 ,,,,,,
283628,2016,Water And Power (DWP),,4209601863,Systems Programmer,Full Time,$61.59 ,"$128,599.92 ","$39,517.60 ","$29,623.20 ",$0.00 ,,,,,,
283629,2016,Water And Power (DWP),,3740917536,Systems Programmer,Full Time,$61.59 ,"$128,599.92 ","$38,829.32 ","$29,869.56 ",$0.00 ,,,,,,
283630,2016,Water And Power (DWP),,1025286828,Systems Programmer,Full Time,$61.59 ,"$128,599.92 ","$37,244.00 ","$29,889.56 ",$0.00 ,,,,,,
283631,2016,Water And Power (DWP),,2367365990,Systems Programmer,Full Time,$61.59 ,"$128,599.92 ","$39,495.22 ","$23,264.03 ",$0.00 ,,,,,,
283632,2016,Water And Power (DWP),,1402807440,Systems Programmer,Full Time,$61.59 ,"$128,599.92 ","$46,365.52 ","$34,937.55 ",$0.00 ,,,,,,
283633,2016,Water And Power (DWP),,2124070780,Systems Programmer,Full Time,$61.59 ,"$128,599.92 ","$39,093.29 ","$31,359.98 ",$0.00 ,,,,,,
283634,2016,Water And Power (DWP),,1846551805,Systems Programmer,Full Time,$61.59 ,"$128,599.92 ","$53,395.96 ","$35,685.42 ",$0.00 ,,,,,,
283635,2016,Water And Power (DWP),,757708745,Systems Programmer,Full Time,$61.59 ,"$128,599.92 ","$36,650.40 ","$31,931.59 ",$0.00 ,,,,,,
283636,2016,Water And Power (DWP),,2122058826,Systems Programmer,Full Time,$61.59 ,"$128,599.92 ","$46,853.53 ","$34,361.30 ",$0.00 ,,,,,,
283637,2016,Water And Power (DWP),,1370156684,Systems Programmer,Full Time,$61.59 ,"$128,599.92 ","$41,848.65 ","$30,197.51 ",$0.00 ,,,,,,
283638,2016,Water And Power (DWP),,1358284530,Systems Programmer,Full Time,$61.59 ,"$128,599.92 ","$41,115.76 ","$31,229.08 ",$0.00 ,,,,,,
283639,2016,Water And Power (DWP),,109899461,Systems Programmer,Full Time,$58.34 ,"$121,813.92 ","$31,710.28 ","$17,935.38 ",$0.00 ,,,,,,
283640,2016,Water And Power (DWP),,219864826,Systems Programmer,Full Time,$57.11 ,"$119,245.68 ","$36,900.40 ","$27,472.80 ",$0.00 ,,,,,,
283641,2016,Water And Power (DWP),,3309321792,Systems Programmer,Full Time,$61.59 ,"$128,599.92 ","$42,659.49 ","$31,100.41 ",$0.00 ,,,,,,
283642,2016,Water And Power (DWP),,2636150715,Systems Programmer,Full Time,$61.59 ,"$128,599.92 ","$39,655.95 ","$32,855.65 ",$0.00 ,,,,,,
283643,2016,Water And Power (DWP),,2539636347,Systems Programmer,Full Time,$61.59 ,"$128,599.92 ","$47,476.56 ","$34,256.48 ",$0.00 ,,,,,,
283644,2016,Water And Power (DWP),,553842114,Systems Programmer,Full Time,$57.11 ,"$119,245.68 ","$38,385.20 ","$28,943.45 ",$0.00 ,,,,,,
283645,2016,Water And Power (DWP),,77323353,Systems Programmer,Full Time,$61.59 ,"$128,599.92 ","$39,065.68 ","$30,721.03 ",$0.00 ,,,,,,
283646,2016,Water And Power (DWP),,170775487,Systems Programmer,Full Time,$61.59 ,"$128,599.92 ","$41,997.23 ","$33,454.01 ",$0.00 ,,,,,,
283647,2016,Water And Power (DWP),,3485786372,Systems Programmer,Full Time,$61.59 ,"$128,599.92 ","$37,404.00 ","$29,733.20 ",$0.00 ,,,,,,
283648,2016,Water And Power (DWP),,1968127085,Systems Programmer,Full Time,$57.11 ,"$119,245.68 ","$35,917.97 ","$28,372.28 ",$0.00 ,,,,,,
283649,2016,Water And Power (DWP),,2716460439,Systems Programmer,Full Time,$68.10 ,"$142,192.80 ","$43,932.35 ","$36,277.06 ",$0.00 ,,,,,,
283650,2016,Water And Power (DWP),,1617707770,Systems Programmer,Full Time,$61.59 ,"$128,599.92 ","$40,584.64 ","$4,927.20 ",$0.00 ,,,,,,
283651,2016,Water And Power (DWP),,1487281714,Systems Programmer,Full Time,$68.10 ,"$142,192.80 ","$40,243.50 ","$30,704.80 ",$0.00 ,,,,,,
283652,2016,Water And Power (DWP),,528357182,Systems Programmer,Full Time,$61.59 ,"$128,599.92 ","$39,031.70 ","$30,594.73 ",$0.00 ,,,,,,
283653,2016,Water And Power (DWP),,4144650199,Systems Programmer,Full Time,$61.59 ,"$128,599.92 ","$40,070.32 ","$30,283.70 ",$0.00 ,,,,,,
283654,2016,Water And Power (DWP),,1690705128,Systems Programmer,Full Time,$61.59 ,"$128,599.92 ","$41,115.76 ","$33,530.19 ",$0.00 ,,,,,,
283655,2016,Water And Power (DWP),,471529818,Systems Programmer,Full Time,$68.10 ,"$142,192.80 ","$45,271.98 ","$37,457.75 ",$0.00 ,,,,,,
283656,2016,Water And Power (DWP),,4078706474,Systems Programmer,Full Time,$68.10 ,"$142,192.80 ","$48,003.82 ","$34,071.66 ",$0.00 ,,,,,,
283657,2016,Water And Power (DWP),,3872482807,Systems Programmer,Full Time,$68.10 ,"$142,192.80 ","$43,834.00 ","$32,748.00 ",$0.00 ,,,,,,
283658,2016,Water And Power (DWP),,2332441760,Systems Programmer,Full Time,$68.10 ,"$142,192.80 ","$38,555.98 ","$20,872.65 ",$0.00 ,,,,,,
283659,2016,Water And Power (DWP),,2518077472,Systems Programmer,Full Time,$68.10 ,"$142,192.80 ","$43,856.40 ","$33,096.60 ",$0.00 ,,,,,,
283660,2016,Water And Power (DWP),,3501285109,Systems Programmer,Full Time,$68.10 ,"$142,192.80 ","$46,345.85 ","$32,840.15 ",$0.00 ,,,,,,
283661,2016,Water And Power (DWP),,1341282783,Systems Programmer,Full Time,$61.59 ,"$128,599.92 ","$38,079.44 ","$29,623.20 ",$0.00 ,,,,,,
283662,2016,Water And Power (DWP),,2336634018,Systems Programmer,Full Time,$68.10 ,"$142,192.80 ","$48,438.87 ","$33,871.65 ",$0.00 ,,,,,,
283663,2016,Water And Power (DWP),,3499510780,Systems Programmer,Full Time,$61.59 ,"$128,599.92 ","$39,872.14 ","$29,799.49 ",$0.00 ,,,,,,
283664,2016,Water And Power (DWP),,3559412360,Systems Programmer,Full Time,$61.59 ,"$128,599.92 ","$39,467.60 ","$29,563.20 ",$0.00 ,,,,,,
283665,2016,Water And Power (DWP),,561379363,Systems Programmer,Full Time,$57.11 ,"$119,245.68 ","$36,760.40 ","$27,512.80 ",$0.00 ,,,,,,
283666,2016,Water And Power (DWP),,3152132709,Systems Programmer,Full Time,$61.59 ,"$128,599.92 ","$37,074.00 ","$29,613.20 ",$0.00 ,,,,,,
283667,2016,Water And Power (DWP),,3443555857,Systems Programmer,Full Time,$61.59 ,"$128,599.92 ","$42,164.39 ","$34,082.29 ",$0.00 ,,,,,,
283668,2016,Water And Power (DWP),,3585773273,Systems Programmer,Full Time,$57.11 ,"$119,245.68 ","$33,452.24 ","$27,482.80 ",$0.00 ,,,,,,
283669,2016,Water And Power (DWP),,1893065079,Systems Programmer,Full Time,$61.59 ,"$128,599.92 ","$45,019.74 ","$31,486.30 ",$0.00 ,,,,,,
283670,2016,Water And Power (DWP),,1479398754,Systems Programmer,Full Time,$57.11 ,"$119,245.68 ","$37,655.55 ","$28,320.90 ",$0.00 ,,,,,,
283671,2016,Water And Power (DWP),,3711752455,Systems Programmer,Full Time,$61.59 ,"$128,599.92 ","$40,818.34 ","$32,032.83 ",$0.00 ,,,,,,
283672,2016,Water And Power (DWP),,43012457,Systems Programmer,Full Time,$68.10 ,"$142,192.80 ","$47,615.91 ","$39,291.99 ",$0.00 ,,,,,,
283673,2016,Water And Power (DWP),,3685551933,Systems Programmer,Full Time,$61.59 ,"$128,599.92 ","$43,175.22 ","$33,337.81 ",$0.00 ,,,,,,
283674,2016,Water And Power (DWP),,1643502100,Systems Programmer,Full Time,$61.59 ,"$128,599.92 ","$41,794.84 ","$30,326.09 ",$0.00 ,,,,,,
283675,2016,Water And Power (DWP),,354326525,Systems Programmer,Full Time,$61.59 ,"$128,599.92 ","$39,537.60 ","$30,470.69 ",$0.00 ,,,,,,
283676,2016,Water And Power (DWP),,981008649,Systems Programmer,Full Time,$68.10 ,"$142,192.80 ","$44,783.08 ","$33,527.78 ",$0.00 ,,,,,,
283677,2016,Water And Power (DWP),,2977739438,Systems Programmer,Full Time,$61.59 ,"$128,599.92 ","$39,547.60 ","$29,643.20 ",$0.00 ,,,,,,
283678,2016,Water And Power (DWP),,3224596237,Systems Programmer,Full Time,$54.09 ,"$112,939.92 ","$30,447.66 ","$26,013.20 ",$0.00 ,,,,,,
283679,2016,Water And Power (DWP),,197891206,Systems Programmer,Full Time,$61.59 ,"$128,599.92 ","$44,067.56 ","$33,126.85 ",$0.00 ,,,,,,
283680,2016,Water And Power (DWP),,991799011,Systems Programmer,Full Time,$68.10 ,"$142,192.80 ","$45,904.80 ","$33,054.45 ",$0.00 ,,,,,,
283681,2016,Water And Power (DWP),,2941021476,Systems Programmer,Full Time,$68.10 ,"$142,192.80 ","$43,684.00 ","$32,738.00 ",$0.00 ,,,,,,
283682,2016,Water And Power (DWP),,3486913666,Systems Programmer,Full Time,$61.59 ,"$128,599.92 ","$1,552.07 ",$0.00 ,$0.00 ,,,,,,
283683,2016,Water And Power (DWP),,2222072,Systems Programmer,Full Time,$68.10 ,"$142,192.80 ","$43,659.00 ","$33,042.12 ",$0.00 ,,,,,,
283684,2016,Water And Power (DWP),,2067186885,Systems Aide,Full Time,$31.49 ,"$65,751.12 ","$21,703.84 ","$16,122.67 ",$0.00 ,,,,,,
283685,2016,Water And Power (DWP),,948879908,Systems Aide,Full Time,$33.25 ,"$69,426.00 ","$19,325.38 ","$16,010.00 ",$0.00 ,,,,,,
283686,2016,Water And Power (DWP),,3721474664,Systems Aide,Full Time,$33.25 ,"$69,426.00 ","$21,970.32 ","$16,852.94 ",$0.00 ,,,,,,
283687,2016,Water And Power (DWP),,1639248349,Systems Aide,Full Time,$33.25 ,"$69,426.00 ","$26,250.29 ","$19,739.54 ",$0.00 ,,,,,,
283688,2016,Water And Power (DWP),,1074310738,Systems Aide,Full Time,$33.25 ,"$69,426.00 ","$23,077.10 ","$16,409.05 ",$0.00 ,,,,,,
283689,2016,Water And Power (DWP),,3747283535,Systems Aide,Full Time,$26.76 ,"$55,874.88 ","$17,921.20 ","$12,904.80 ",$0.00 ,,,,,,
283690,2016,Water And Power (DWP),,872582654,Tire Repair Supervisor,Full Time,$42.80 ,"$89,366.40 ","$32,651.59 ","$24,644.07 ",$0.00 ,,,,,,
283691,2016,Water And Power (DWP),,3177854291,Tire Repairer,Full Time,$39.32 ,"$82,100.16 ","$29,538.07 ","$23,613.65 ",$0.00 ,,,,,,
283692,2016,Water And Power (DWP),,1383327320,Tire Repairer,Full Time,$37.43 ,"$78,153.84 ","$30,790.96 ","$23,438.04 ",$0.00 ,,,,,,
283693,2016,Water And Power (DWP),,2802674583,Tire Repairer,Full Time,$39.32 ,"$82,100.16 ","$27,727.88 ","$23,282.56 ",$0.00 ,,,,,,
283694,2016,Water And Power (DWP),,2857095927,Tire Repairer,Full Time,$37.43 ,"$78,153.84 ","$24,779.75 ","$18,811.82 ",$0.00 ,,,,,,
283695,2016,Water And Power (DWP),,2564008353,Tire Repairer,Full Time,$39.32 ,"$82,100.16 ","$29,001.09 ","$24,188.53 ",$0.00 ,,,,,,
283696,2016,Water And Power (DWP),,3739146351,Tire Repairer,Full Time,$39.32 ,"$82,100.16 ","$30,030.35 ","$25,071.56 ",$0.00 ,,,,,,
283697,2016,Water And Power (DWP),,611288637,Tire Repairer,Full Time,$39.32 ,"$82,100.16 ","$32,819.30 ","$26,630.66 ",$0.00 ,,,,,,
283698,2016,Water And Power (DWP),,2940725626,Title Examiner,Full Time,$45.03 ,"$94,022.64 ","$30,939.25 ","$24,000.92 ",$0.00 ,,,,,,
283699,2016,Water And Power (DWP),,1765650893,Title Examiner,Full Time,$42.21 ,"$88,134.48 ","$25,995.84 ","$20,361.56 ",$0.00 ,,,,,,
283700,2016,Water And Power (DWP),,2566955383,Transmission & Distribution District Supervisor,Full Time,$82.04 ,"$171,299.52 ","$78,163.86 ","$71,002.04 ",$0.00 ,,,,,,
283701,2016,Water And Power (DWP),,168156974,Transmission & Distribution District Supervisor,Full Time,$89.34 ,"$186,541.92 ","$80,211.78 ","$61,743.37 ",$0.00 ,,,,,,
283702,2016,Water And Power (DWP),,362210104,Transmission & Distribution District Supervisor,Full Time,$82.04 ,"$171,299.52 ","$86,737.97 ","$73,698.53 ",$0.00 ,,,,,,
283703,2016,Water And Power (DWP),,3557501539,Transmission & Distribution District Supervisor,Full Time,$82.04 ,"$171,299.52 ","$68,176.10 ","$59,660.19 ",$0.00 ,,,,,,
283704,2016,Water And Power (DWP),,2688778380,Transmission & Distribution District Supervisor,Full Time,$89.34 ,"$186,541.92 ","$87,039.78 ","$72,751.72 ",$0.00 ,,,,,,
283705,2016,Water And Power (DWP),,164460635,Transmission & Distribution District Supervisor,Full Time,$82.04 ,"$171,299.52 ","$77,409.11 ","$64,973.19 ",$0.00 ,,,,,,
283706,2016,Water And Power (DWP),,2951268896,Transmission & Distribution District Supervisor,Full Time,$77.71 ,"$162,258.48 ","$67,725.74 ","$58,600.97 ",$0.00 ,,,,,,
283707,2016,Water And Power (DWP),,2572473903,Transmission & Distribution District Supervisor,Full Time,$89.34 ,"$186,541.92 ","$86,825.11 ","$72,912.73 ",$0.00 ,,,,,,
283708,2016,Water And Power (DWP),,1380052035,Transmission & Distribution District Supervisor,Full Time,$82.04 ,"$171,299.52 ","$81,977.62 ","$69,671.34 ",$0.00 ,,,,,,
283709,2016,Water And Power (DWP),,2866069777,Transmission & Distribution District Supervisor,Full Time,$69.72 ,"$145,575.36 ","$52,226.43 ","$47,406.55 ",$0.00 ,,,,,,
283710,2016,Water And Power (DWP),,264465610,Transmission & Distribution District Supervisor,Full Time,$73.61 ,"$153,697.68 ","$61,403.50 ","$47,902.02 ",$0.00 ,,,,,,
283711,2016,Water And Power (DWP),,1818573865,Transmission & Distribution District Supervisor,Full Time,$89.34 ,"$186,541.92 ","$68,150.38 ","$53,379.63 ",$0.00 ,,,,,,
283712,2016,Water And Power (DWP),,1613804642,Transmission & Distribution District Supervisor,Full Time,$82.04 ,"$171,299.52 ","$85,076.97 ",$0.00 ,$0.00 ,,,,,,
283713,2016,Water And Power (DWP),,4169064568,Transmission & Distribution District Supervisor,Full Time,$82.04 ,"$171,299.52 ","$83,477.51 ","$66,582.58 ",$0.00 ,,,,,,
283714,2016,Water And Power (DWP),,3655260843,Transmission & Distribution District Supervisor,Full Time,$89.34 ,"$186,541.92 ","$73,995.79 ","$21,707.41 ",$0.00 ,,,,,,
283715,2016,Water And Power (DWP),,1977194372,Transmission & Distribution District Supervisor,Full Time,$89.34 ,"$186,541.92 ","$73,307.33 ","$61,919.93 ",$0.00 ,,,,,,
283716,2016,Water And Power (DWP),,1355369902,Transmission & Distribution District Supervisor,Full Time,$82.04 ,"$171,299.52 ","$79,704.18 ","$64,692.57 ",$0.00 ,,,,,,
283717,2016,Water And Power (DWP),,3716444207,Transmission & Distribution District Supervisor,Full Time,$89.34 ,"$186,541.92 ","$83,873.64 ","$67,482.98 ",$0.00 ,,,,,,
283718,2016,Water And Power (DWP),,4200399965,Transmission & Distribution District Supervisor,Full Time,$89.34 ,"$186,541.92 ","$92,622.02 ",$0.00 ,$0.00 ,,,,,,
283719,2016,Water And Power (DWP),,3707730741,Transmission & Distribution District Supervisor,Full Time,$89.34 ,"$186,541.92 ","$87,407.67 ","$73,067.43 ",$0.00 ,,,,,,
283720,2016,Water And Power (DWP),,3328580557,Transmission & Distribution District Supervisor,Full Time,$89.34 ,"$186,541.92 ","$72,718.03 ","$58,380.99 ",$0.00 ,,,,,,
283721,2016,Water And Power (DWP),,855883745,Transmission & Distribution District Supervisor,Full Time,$89.34 ,"$186,541.92 ","$18,754.34 ",$0.00 ,$0.00 ,,,,,,
283722,2016,Water And Power (DWP),,3214067772,Transmission & Distribution District Supervisor,Full Time,$73.61 ,"$153,697.68 ","$74,266.95 ","$51,921.45 ",$0.00 ,,,,,,
283723,2016,Water And Power (DWP),,1420896228,Transmission & Distribution District Supervisor,Full Time,$89.34 ,"$186,541.92 ","$78,375.47 ","$40,499.54 ",$0.00 ,,,,,,
283724,2016,Water And Power (DWP),,3792904054,Transmission & Distribution District Supervisor,Full Time,$82.04 ,"$171,299.52 ","$77,969.58 ","$62,387.97 ",$0.00 ,,,,,,
283725,2016,Water And Power (DWP),,2758813101,Transmission & Distribution District Supervisor,Full Time,$89.34 ,"$186,541.92 ","$88,342.18 ","$68,570.39 ",$0.00 ,,,,,,
283726,2016,Water And Power (DWP),,488599781,Transmission & Distribution District Supervisor,Full Time,$77.71 ,"$162,258.48 ","$72,278.58 ","$58,865.23 ",$0.00 ,,,,,,
283727,2016,Water And Power (DWP),,1368666495,Transmission & Distribution District Supervisor,Full Time,$89.34 ,"$186,541.92 ","$84,220.73 ","$80,346.27 ",$0.00 ,,,,,,
283728,2016,Water And Power (DWP),,2475429957,Transmission & Distribution District Supervisor,Full Time,$69.72 ,"$145,575.36 ","$60,184.33 ","$50,196.59 ",$0.00 ,,,,,,
283729,2016,Water And Power (DWP),,2364304822,Transmission & Distribution District Supervisor,Full Time,$89.34 ,"$186,541.92 ","$87,098.46 ","$34,821.24 ",$0.00 ,,,,,,
283730,2016,Water And Power (DWP),,3494116732,Transmission & Distribution District Supervisor,Full Time,$82.04 ,"$171,299.52 ","$83,774.87 ","$69,874.43 ",$0.00 ,,,,,,
283731,2016,Water And Power (DWP),,662758518,Transmission & Distribution District Supervisor,Full Time,$69.72 ,"$145,575.36 ","$57,885.58 ","$49,569.07 ",$0.00 ,,,,,,
283732,2016,Water And Power (DWP),,2303235135,Transmission & Distribution District Supervisor,Full Time,$89.34 ,"$186,541.92 ","$79,061.02 ","$64,574.76 ",$0.00 ,,,,,,
283733,2016,Water And Power (DWP),,2193262503,Transmission & Distribution District Supervisor,Full Time,$89.34 ,"$186,541.92 ","$75,836.17 ","$59,274.93 ",$0.00 ,,,,,,
283734,2016,Water And Power (DWP),,3016984833,Transmission & Distribution District Supervisor,Full Time,$89.34 ,"$186,541.92 ","$76,591.23 ","$60,642.49 ",$0.00 ,,,,,,
